"concept_id","concept_name","concept_code","vocabulary_id","cluster","syndromic","systemic","clinician_interest","cluster_category","chronic_flag","included_in_ps_model"
45566872,"Juvenile myoclonic epilepsy, not intractable, with status epilepticus","G40.B01","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45595936,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, intractable, without status epilepticus","G40.219","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45557233,"Lennox-Gastaut syndrome, not intractable, without status epilepticus","G40.812","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45581490,"Juvenile myoclonic epilepsy, intractable, with status epilepticus","G40.B11","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45586283,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, intractable, with status epilepticus","G40.111","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568313,"Absence epileptic syndrome","G40.A","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45538106,"Other epilepsy, intractable, without status epilepticus","G40.819","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568307,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures","G40.2","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45571798,"Generalized idiopathic epilepsy and epileptic syndromes, not intractable, without status epilepticus","G40.309","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45576573,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, not intractable, without status epilepticus","G40.209","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45591175,"Lennox-Gastaut syndrome, not intractable, with status epilepticus","G40.811","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568319,"Other generalized epilepsy and epileptic syndromes","G40.4","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45542883,"Special epileptic syndromes, intractable, with status epilepticus","G40.511","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568303,"Localization-related (focal) (partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset, intractable","G40.01","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45557232,"Lennox-Gastaut syndrome","G40.81","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45605539,"Localization-related (focal) (partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset, intractable, without status epilepticus","G40.019","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45571800,"Epilepsy, unspecified, not intractable, without status epilepticus","G40.909","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45542882,"Epileptic seizures related to external causes, not intractable, with status epilepticus","G40.501","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45557230,"Generalized idiopathic epilepsy and epileptic syndromes, intractable, without status epilepticus","G40.319","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45605542,"Juvenile myoclonic epilepsy, intractable, without status epilepticus","G40.B19","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568315,"Absence epileptic syndrome, intractable","G40.A1","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45547731,"Absence epileptic syndrome, not intractable, with status epilepticus","G40.A01","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45557228,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, intractable, without status epilepticus","G40.119","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
725300,"Dravet syndrome","G40.83","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568323,"Epileptic seizures related to external causes, not intractable","G40.50","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45600782,"Other seizures","G40.89","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45586287,"Juvenile myoclonic epilepsy, not intractable, without status epilepticus","G40.B09","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568314,"Absence epileptic syndrome, not intractable","G40.A0","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45581487,"Generalized idiopathic epilepsy and epileptic syndromes, intractable, with status epilepticus","G40.311","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45557229,"Generalized idiopathic epilepsy and epileptic syndromes, not intractable, with status epilepticus","G40.301","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45591171,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, not intractable, without status epilepticus","G40.109","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568316,"Juvenile myoclonic epilepsy [impulsive petit mal]","G40.B","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45538105,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, not intractable, with status epilepticus","G40.101","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45605541,"Absence epileptic syndrome, intractable, with status epilepticus","G40.A11","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45576574,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, intractable, with status epilepticus","G40.211","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568324,"Other epilepsy and recurrent seizures","G40.8","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45600780,"Other epilepsy, not intractable, without status epilepticus","G40.809","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45600778,"Other generalized epilepsy and epileptic syndromes, not intractable, with status epilepticus","G40.401","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568318,"Juvenile myoclonic epilepsy, intractable","G40.B1","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568304,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures","G40.1","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45595937,"Other generalized epilepsy and epileptic syndromes, intractable, without status epilepticus","G40.419","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568317,"Juvenile myoclonic epilepsy, not intractable","G40.B0","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568322,"Epileptic seizures related to external causes","G40.5","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45591173,"Other generalized epilepsy and epileptic syndromes, intractable, with status epilepticus","G40.411","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568306,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, intractable","G40.11","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568320,"Other generalized epilepsy and epileptic syndromes, not intractable","G40.40","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45542881,"Other generalized epilepsy and epileptic syndromes, not intractable, without status epilepticus","G40.409","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568329,"Epilepsy, unspecified, intractable","G40.91","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45571801,"Absence epileptic syndrome, intractable, without status epilepticus","G40.A19","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45600783,"Epilepsy, unspecified, intractable, without status epilepticus","G40.919","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45605537,"Localization-related (focal) (partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset, not intractable, without status epilepticus","G40.009","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45571799,"Lennox-Gastaut syndrome, intractable, without status epilepticus","G40.814","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45581489,"Epileptic spasms, intractable, with status epilepticus","G40.823","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568301,"Localization-related (focal) (partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset","G40.0","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568311,"Generalized idiopathic epilepsy and epileptic syndromes, not intractable","G40.30","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45576572,"Localization-related (focal) (partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset, not intractable, with status epilepticus","G40.001","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45605538,"Localization-related (focal) (partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset, intractable, with status epilepticus","G40.011","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568305,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, not intractable","G40.10","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568308,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, not intractable","G40.20","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45605540,"Epileptic seizures related to external causes, not intractable, without status epilepticus","G40.509","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568300,"Epilepsy and recurrent seizures","G40","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45552524,"Epileptic spasms, not intractable, without status epilepticus","G40.822","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45538107,"Epilepsy, unspecified, not intractable, with status epilepticus","G40.901","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568328,"Epilepsy, unspecified, not intractable","G40.90","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45566870,"Other epilepsy, intractable, with status epilepticus","G40.803","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45557234,"Absence epileptic syndrome, not intractable, without status epilepticus","G40.A09","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568302,"Localization-related (focal) (partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset, not intractable","G40.00","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568327,"Epilepsy, unspecified","G40.9","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45533135,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, not intractable, with status epilepticus","G40.201","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
45558476,"Unspecified convulsions","R56.9","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568312,"Generalized idiopathic epilepsy and epileptic syndromes, intractable","G40.31","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
725301,"Dravet syndrome, intractable, with status epilepticus","G40.833","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
1568325,"Other epilepsy","G40.80","ICD10CM","seizures and epilepsy",0,1,"clinician","Neurodevelopment","Y","Y"
35206017,"Sequelae of poliomyelitis","B91","ICD10CM","sequela of specified nervous system conditions",0,1,"agnostic","Neurodevelopment","Y","Y"
35206020,"Sequelae of viral encephalitis","B94.1","ICD10CM","sequela of specified nervous system conditions",0,1,"agnostic","Neurodevelopment","Y","Y"
45538134,"Sequelae of toxic polyneuropathy","G65.2","ICD10CM","sequela of specified nervous system conditions",0,1,"agnostic","Neurodevelopment","Y","Y"
45576604,"Sequelae of Guillain-Barre syndrome","G65.0","ICD10CM","sequela of specified nervous system conditions",0,1,"agnostic","Neurodevelopment","Y","Y"
35207313,"Sequelae of inflammatory diseases of central nervous system","G09","ICD10CM","sequela of specified nervous system conditions",0,1,"agnostic","Neurodevelopment","Y","Y"
45576605,"Sequelae of other inflammatory polyneuropathy","G65.1","ICD10CM","sequela of specified nervous system conditions",0,1,"agnostic","Neurodevelopment","Y","Y"
45592319,"Sexual abuse complicating pregnancy, first trimester","O9A.411","ICD10CM","sexual abuse",0,1,"agnostic","Mental health","Y","Y"
45572915,"Sexual abuse complicating pregnancy, second trimester","O9A.412","ICD10CM","sexual abuse",0,1,"agnostic","Mental health","Y","Y"
45592320,"Sexual abuse complicating pregnancy, third trimester","O9A.413","ICD10CM","sexual abuse",0,1,"agnostic","Mental health","Y","Y"
45534327,"Sexual abuse complicating pregnancy, unspecified trimester","O9A.419","ICD10CM","sexual abuse",0,1,"agnostic","Mental health","Y","Y"
45572916,"Sexual abuse complicating childbirth","O9A.42","ICD10CM","sexual abuse",0,1,"agnostic","Mental health","Y","Y"
45553624,"Sexual abuse complicating the puerperium","O9A.43","ICD10CM","sexual abuse",0,1,"agnostic","Mental health","Y","Y"
1575156,"Sexual abuse, confirmed","T74.2","ICD10CM","sexual abuse",0,1,"agnostic","Mental health","Y","Y"
45542710,"Sickle-cell/Hb-C disease without crisis","D57.20","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725217,"Hb-SS disease with crisis with other specified complication","D57.09","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
45595765,"Hb-SS disease with crisis, unspecified","D57.00","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
45552357,"Other sickle-cell disorders without crisis","D57.80","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725236,"Other sickle-cell disorders with cerebral vascular involvement","D57.813","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
45595766,"Other sickle-cell disorders with acute chest syndrome","D57.811","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
45561926,"Sickle-cell thalassemia, unspecified, with splenic sequestration","D57.412","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
45586115,"Sickle-cell thalassemia, unspecified, with acute chest syndrome","D57.411","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725232,"Sickle-cell thalassemia beta plus with splenic sequestration","D57.452","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725218,"Sickle-cell/Hb-C disease with cerebral vascular involvement","D57.213","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
45561924,"Sickle-cell/Hb-C disease with crisis, unspecified","D57.219","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725216,"Hb-SS disease with cerebral vascular involvement","D57.03","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725234,"Sickle-cell thalassemia beta plus with crisis with other specified complication","D57.458","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725229,"Sickle-cell thalassemia beta plus without crisis","D57.44","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725233,"Sickle-cell thalassemia beta plus with cerebral vascular involvement","D57.453","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
35206725,"Sickle-cell trait","D57.3","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
35206724,"Sickle-cell disease without crisis","D57.1","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725237,"Other sickle-cell disorders with crisis with other specified complication","D57.818","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725220,"Sickle-cell thalassemia, unspecified, with cerebral vascular involvement","D57.413","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
45576406,"Sickle-cell/Hb-C disease with acute chest syndrome","D57.211","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725226,"Sickle-cell thalassemia beta zero with cerebral vascular involvement","D57.433","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725219,"Sickle-cell/Hb-C disease with crisis with other specified complication","D57.218","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725235,"Sickle-cell thalassemia beta plus with crisis, unspecified","D57.459","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
45561925,"Sickle-cell thalassemia without crisis","D57.40","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725228,"Sickle-cell thalassemia beta zero with crisis, unspecified","D57.439","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725227,"Sickle-cell thalassemia beta zero with crisis with other specified complication","D57.438","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725222,"Sickle-cell thalassemia beta zero without crisis","D57.42","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725221,"Sickle-cell thalassemia, unspecified, with crisis with other specified complication","D57.418","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
45581324,"Other sickle-cell disorders with crisis, unspecified","D57.819","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
45571635,"Sickle-cell/Hb-C disease with splenic sequestration","D57.212","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
45600606,"Other sickle-cell disorders with splenic sequestration","D57.812","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725231,"Sickle-cell thalassemia beta plus with acute chest syndrome","D57.451","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725224,"Sickle-cell thalassemia beta zero with acute chest syndrome","D57.431","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
725225,"Sickle-cell thalassemia beta zero with splenic sequestration","D57.432","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
45561923,"Hb-SS disease with splenic sequestration","D57.02","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
45542708,"Hb-SS disease with acute chest syndrome","D57.01","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
45566702,"Sickle-cell thalassemia, unspecified, with crisis","D57.419","ICD10CM","sickle cell trait/anemia",0,1,"agnostic","Hematology","Y","Y"
1570622,"Sicca syndrome [Sjogren]","M35.0","ICD10CM","sjogren syndrome",0,1,"clinician","Allergy/Immunology","Y","Y"
45566586,"Other specified malignant neoplasm of skin of scalp and neck","C44.49","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45585998,"Basal cell carcinoma of skin of unspecified ear and external auricular canal","C44.211","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45600495,"Other specified malignant neoplasm of skin of unspecified parts of face","C44.390","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45576321,"Merkel cell carcinoma of right ear and external auricular canal","C4A.21","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
35206472,"Melanoma in situ of other sites","D03.8","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45590901,"Basal cell carcinoma of skin of unspecified lower limb, including hip","C44.711","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45590895,"Unspecified malignant neoplasm of skin of unspecified part of face","C44.300","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45566659,"Carcinoma in situ of skin of unspecified eyelid, including canthus","D04.10","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45556979,"Other specified malignant neoplasm of skin of unspecified ear and external auricular canal","C44.291","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45547492,"Squamous cell carcinoma of skin of lip","C44.02","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45571516,"Merkel cell carcinoma of right eyelid, including canthus","C4A.11","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45537809,"Squamous cell carcinoma of skin of other parts of face","C44.329","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45590892,"Basal cell carcinoma of skin of left ear and external auricular canal","C44.219","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45590906,"Merkel cell carcinoma of unspecified eyelid, including canthus","C4A.10","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595509,"Sebaceous cell carcinoma of skin of left upper eyelid, including canthus","C44.1391","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45586008,"Merkel cell carcinoma of left eyelid, including canthus","C4A.12","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45547502,"Other specified malignant neoplasm of skin of left lower limb, including hip","C44.799","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45600489,"Unspecified malignant neoplasm of skin of left eyelid, including canthus","C44.109","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
35206470,"Melanoma in situ of lip","D03.0","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45581276,"Carcinoma in situ of skin of left upper limb, including shoulder","D04.62","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45605339,"Carcinoma in situ of skin of unspecified part of face","D04.30","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45537811,"Other specified malignant neoplasm of anal skin","C44.590","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595507,"Sebaceous cell carcinoma of skin of right lower eyelid, including canthus","C44.1322","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45532908,"Basal cell carcinoma of skin of right lower limb, including hip","C44.712","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45561885,"Melanoma in situ of left ear and external auricular canal","D03.22","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45542607,"Other specified malignant neoplasm of overlapping sites of skin","C44.89","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45547497,"Other specified malignant neoplasm of skin of other parts of face","C44.399","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45566588,"Other specified malignant neoplasm of skin of breast","C44.591","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595496,"Basal cell carcinoma of skin of right lower eyelid, including canthus","C44.1122","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45547567,"Melanoma in situ of unspecified part of face","D03.30","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45556990,"Merkel cell carcinoma of scalp and neck","C4A.4","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45571503,"Basal cell carcinoma of skin of left eyelid, including canthus","C44.119","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45590970,"Melanoma in situ of right eyelid, including canthus","D03.11","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45595729,"Carcinoma in situ of skin of left ear and external auricular canal","D04.22","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45600575,"Melanoma in situ of right ear and external auricular canal","D03.21","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45556993,"Merkel cell carcinoma of overlapping sites","C4A.8","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595488,"Merkel cell carcinoma of right lower eyelid, including canthus","C4A.112","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45586006,"Unspecified malignant neoplasm of skin of right lower limb, including hip","C44.702","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45595665,"Merkel cell carcinoma, unspecified","C4A.9","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595492,"Unspecified malignant neoplasm of skin of right lower eyelid, including canthus","C44.1022","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45600505,"Merkel cell carcinoma of unspecified lower limb, including hip","C4A.70","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595493,"Unspecified malignant neoplasm of skin of left upper eyelid, including canthus","C44.1091","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45556991,"Merkel cell carcinoma of anal skin","C4A.51","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45547489,"Malignant melanoma of left eyelid, including canthus","C43.12","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45571517,"Merkel cell carcinoma of nose","C4A.31","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45542598,"Malignant melanoma of nose","C43.31","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
35206476,"Carcinoma in situ of skin of trunk","D04.5","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45542599,"Malignant melanoma of right lower limb, including hip","C43.71","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595514,"Other specified malignant neoplasm of skin of left lower eyelid, including canthus","C44.1992","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45542605,"Squamous cell carcinoma of skin of breast","C44.521","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45571584,"Carcinoma in situ of skin of unspecified ear and external auricular canal","D04.20","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45542601,"Other specified malignant neoplasm of skin of lip","C44.09","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45561799,"Malignant melanoma of other parts of face","C43.39","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
1595510,"Sebaceous cell carcinoma of skin of left lower eyelid, including canthus","C44.1392","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45542676,"Melanoma in situ of unspecified upper limb, including shoulder","D03.60","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45557053,"Melanoma in situ of right upper limb, including shoulder","D03.61","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
45561810,"Merkel cell carcinoma of right upper limb, including shoulder","C4A.61","ICD10CM","skin cancers",0,1,"agnostic","Malignancies and tumors","Y","Y"
