CCSR Domain,CCSR CATEGORY 1,CCSR CATEGORY 1 (PASC) DESCRIPTION,ICD-10-CM Code,ICD-10-CM Code Description,Symptomatic,Measured,syndromic,systemic,clincian_interest,cluster_category,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1031,Right lower quadrant pain,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1032,Left lower quadrant pain,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1033,Periumbilical pain,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R108,Other abdominal pain,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1081,Abdominal tenderness,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R10811,Right upper quadrant abdominal tenderness,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R10812,Left upper quadrant abdominal tenderness,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R10813,Right lower quadrant abdominal tenderness,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R10814,Left lower quadrant abdominal tenderness,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R10815,Periumbilic abdominal tenderness,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R10816,Epigastric abdominal tenderness,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R10817,Generalized abdominal tenderness,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R10819,"Abdominal tenderness, unspecified site",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1082,Rebound abdominal tenderness,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R10821,Right upper quadrant rebound abdominal tenderness,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R10822,Left upper quadrant rebound abdominal tenderness,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R10823,Right lower quadrant rebound abdominal tenderness,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R10824,Left lower quadrant rebound abdominal tenderness,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R10825,Periumbilic rebound abdominal tenderness,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R10826,Epigastric rebound abdominal tenderness,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R10827,Generalized rebound abdominal tenderness,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R10829,"Rebound abdominal tenderness, unspecified site",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1083,Colic,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1084,Generalized abdominal pain,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R109,Unspecified abdominal pain,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM004,Nausea and vomiting,R11,Nausea and vomiting,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM004,Nausea and vomiting,R110,Nausea,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM004,Nausea and vomiting,R111,Vomiting,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM004,Nausea and vomiting,R1110,"Vomiting, unspecified",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM004,Nausea and vomiting,R1111,Vomiting without nausea,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM004,Nausea and vomiting,R1112,Projectile vomiting,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM004,Nausea and vomiting,R1113,Vomiting of fecal matter,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM004,Nausea and vomiting,R1114,Bilious vomiting,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM004,Nausea and vomiting,R1115,Cyclical vomiting syndrome unrelated to migraine,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM004,Nausea and vomiting,R112,"Nausea with vomiting, unspecified",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM004,Nausea and vomiting,R113,Other vomiting without nausea,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R12,Heartburn,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R13,Aphagia and dysphagia,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R130,Aphagia,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R131,Dysphagia,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R14,Flatulence and related conditions,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R140,Abdominal distension (gaseous),,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R141,Gas pain,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R142,Eructation,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R143,Flatulence,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R148,Other,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R15,Fecal incontinence,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R150,Incomplete defecation,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R151,Fecal smearing,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R152,Fecal urgency,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R159,Full incontinence of feces,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R16,"Hepatomegaly and splenomegaly, not elsewhere classified",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R160,"Hepatomegaly, not elsewhere classified",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R161,"Splenomegaly, not elsewhere classified",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R162,"Hepatomegaly with splenomegaly, not elsewhere classified",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R17,Unspecified jaundice,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R18,Ascites,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R188,Other ascites,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R19,Other symptoms and signs involving the digestive system and abdomen,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R190,"Intra-abdominal and pelvic swelling, mass and lump",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1900,"Intra-abdominal and pelvic swelling, mass and lump, unspecified site",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1901,"Right upper quadrant abdominal swelling, mass and lump",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1902,"Left upper quadrant abdominal swelling, mass and lump",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1903,"Right lower quadrant abdominal swelling, mass and lump",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1904,"Left lower quadrant abdominal swelling, mass and lump",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1905,"Periumbilic swelling, mass or lump",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1906,"Epigastric swelling, mass or lump",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1907,"Generalized intra-abdominal and pelvic swelling, mass and lump",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1909,"Other intra-abdominal and pelvic swelling, mass and lump",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R191,Abnormal bowel sounds,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1911,Absent bowel sounds,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1912,Hyperactive bowel sounds,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1915,Other abnormal bowel sounds,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R192,Visible peristalsis,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R193,Abdominal rigidity,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1930,"Abdominal rigidity, unspecified site",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1931,Right upper quadrant abdominal rigidity,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1932,Left upper quadrant abdominal rigidity,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1933,Right lower quadrant abdominal rigidity,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1934,Left lower quadrant abdominal rigidity,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1935,Periumbilic abdominal rigidity,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1936,Epigastric abdominal rigidity,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R1937,Generalized abdominal rigidity,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R194,Change in bowel habit,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R195,Other fecal abnormalities,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R196,Halitosis,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R197,"Diarrhea, unspecified",,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM006,Abdominal pain and other digestive/abdomen signs and symptoms,R198,Other specified symptoms and signs involving the digestive system and abdomen,,,1,0,clinician,Gastrointestinal,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R20,Disturbances of skin sensation,,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R200,Anesthesia of skin,,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R201,Hypoesthesia of skin,,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R202,Paresthesia of skin,,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R203,Hyperesthesia,,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R208,Other disturbances of skin sensation,,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R209,Unspecified disturbances of skin sensation,,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R21,Rash and other nonspecific skin eruption,,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R22,"Localized swelling, mass and lump of skin and subcutaneous tissue",,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R220,"Localized swelling, mass and lump, head",,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R221,"Localized swelling, mass and lump, neck",,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R222,"Localized swelling, mass and lump, trunk",,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R223,"Localized swelling, mass and lump, upper limb",,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R2230,"Localized swelling, mass and lump, unspecified upper limb",,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R2231,"Localized swelling, mass and lump, right upper limb",,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R2232,"Localized swelling, mass and lump, left upper limb",,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R2233,"Localized swelling, mass and lump, upper limb, bilateral",,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R224,"Localized swelling, mass and lump, lower limb",,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R2240,"Localized swelling, mass and lump, unspecified lower limb",,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R2241,"Localized swelling, mass and lump, right lower limb",,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R2242,"Localized swelling, mass and lump, left lower limb",,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R2243,"Localized swelling, mass and lump, lower limb, bilateral",,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R229,"Localized swelling, mass and lump, unspecified",,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R23,Other skin changes,,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R230,Cyanosis,,,1,0,clinician,Cardiovascular,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R231,Pallor,,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R232,Flushing,,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R233,Spontaneous ecchymoses,,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R234,Changes in skin texture,,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R238,Other skin changes,,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM014,Skin/Subcutaneous signs and symptoms,R239,Unspecified skin changes,,,1,0,clinician,Dermatology,,,,,,,,,,
"Symptoms, Signs and Abnormal Clinical and Laboratory Findings, Not Elsewhere Classified",SYM010,Nervous system signs and symptoms,R250,Abnormal head movements,,,1,0,agnostic,Neurodevelopment,,,,,,,,,,
